id,PC1,PC2,cluster,gender,academic_year,residence
510,0.994611707463303,-0.4867489089303189,C2,Female,2nd Yr,Urban
511,1.2428860316957793,-0.4787353275361497,C2,Female,2nd Yr,Suburb/Semi-Urban
512,2.743225616803453,-0.32885398659035436,C2,Female,2nd Yr,Urban
513,2.631785173355162,-0.9092399105698442,C2,Female,2nd Yr,Urban
514,0.6928105992541651,0.6341237114464797,C2,Female,2nd Yr,Suburb/Semi-Urban
515,-1.0550462792804172,0.1387708988248716,C1,Female,2nd Yr,Urban
516,1.2197051300654032,-0.6809372445052795,C2,Female,2nd Yr,Urban
517,1.599587840804439,-0.035261547202160015,C2,Female,2nd Yr,Urban
518,-0.959382545084429,-0.9560086818322115,C1,Male,2nd Yr,Rural
520,1.3978158846619064,0.331686360641666,C2,Male,2nd Yr,Suburb/Semi-Urban
521,-1.322789468444708,-0.6488486094995548,C1,Male,2nd Yr,Suburb/Semi-Urban
523,-0.5240907190890275,-0.356290623094185,C1,Male,2nd Yr,Urban
531,-2.606002817842088,0.06968130334673028,C1,Male,1st Yr,Urban
532,-2.553654388973515,-0.27745424061807133,C1,Male,4th Yr,Suburb/Semi-Urban
533,-2.6296526959185784,-0.5478670836857923,C1,Male,4th Yr,Rural
534,-2.452687046698324,-0.3775276825695447,C1,Male,4th Yr,Rural
537,-1.0490427210637783,-0.7977574226115676,C1,Male,2nd Yr,Urban
538,-3.431512772681385,-0.18113155559086414,C1,Male,2nd Yr,Urban
539,-0.9483204195133528,-1.0241140143020049,C1,Male,2nd Yr,Urban
540,-4.476720361077345,-0.6768468525218376,C1,Male,1st Yr,Urban
547,-3.590832674843127,-1.1471900457511648,C1,Male,4th Yr,Suburb/Semi-Urban
550,-2.7058948770776223,-1.4805253366705264,C1,Male,4th Yr,Urban
551,-0.5788436982622907,-0.4743953225614191,C1,Male,4th Yr,Rural
552,-0.9679252089668633,0.5758789516895644,C1,Male,4th Yr,Urban
553,-2.0120754125461624,-1.3368576601939484,C1,Male,4th Yr,Rural
555,-3.009160582168218,-0.7249242736165,C1,Female,4th Yr,Urban
557,-1.4891526833150266,-1.3426929631747666,C1,Male,4th Yr,Rural
558,-1.5551591926813597,-0.6406427132973093,C1,Male,4th Yr,Urban
559,-2.2212968240691278,0.3174176370558234,C1,Male,4th Yr,Urban
563,0.24512318394543733,0.051153168729420294,C2,Male,4th Yr,Rural
565,1.8489399944676885,0.07411885538720675,C2,Female,4th Yr,Suburb/Semi-Urban
567,-0.5419622164861053,0.28372681252861864,C1,Male,4th Yr,Urban
570,1.3045424520332003,-0.6117577501690428,C2,Male,4th Yr,Suburb/Semi-Urban
571,0.19536744850034607,-0.09260318367597653,C2,Female,1st Yr,Urban
572,-2.781344600608752,-0.3570071543655877,C1,Male,4th Yr,Urban
573,-2.6787772856936742,1.445656847399143,C1,Male,4th Yr,Urban
574,-1.5877148643913663,0.06420574431854664,C1,Male,4th Yr,Urban
575,-1.1209092993105083,-0.12129230785493927,C1,Male,4th Yr,Urban
576,-1.0431538743758713,-0.6509225689058423,C1,Male,4th Yr,Urban
577,0.14397299260282176,0.24462139970145974,C2,Female,2nd Yr,Urban
578,-0.9644485692765155,-0.5958265441936303,C1,Male,2nd Yr,Suburb/Semi-Urban
579,-1.671420614703663,-0.9662108527840254,C1,Male,2nd Yr,Suburb/Semi-Urban
580,0.23090266802817688,-1.3080708184744148,C2,Male,2nd Yr,Suburb/Semi-Urban
581,0.7150270466866047,-0.18859788881179046,C2,Male,4th Yr,Rural
583,1.4652333437341476,-1.827675603359724e-4,C2,Male,2nd Yr,Urban
584,1.3161019253541275,0.888801348311201,C2,Male,2nd Yr,Suburb/Semi-Urban
585,0.4607092793699791,-0.4276089873016423,C2,Male,2nd Yr,Suburb/Semi-Urban
586,-0.8332575465434547,-0.4142587577016195,C1,Male,2nd Yr,Urban
587,-1.9549943571847723,0.9721087697566395,C1,Male,2nd Yr,Suburb/Semi-Urban
588,-1.567799015358748,-0.9695001834182921,C1,Male,4th Yr,Rural
589,0.9691059998462423,-0.11335576202308845,C2,Female,4th Yr,Urban
590,-1.7260510890794312,-0.6471603786268686,C1,Male,2nd Yr,Rural
591,-2.0683186326556315,-0.5168379988822175,C1,Male,2nd Yr,Rural
592,-0.844231869853797,0.6416297563256128,C1,Male,2nd Yr,Rural
593,-1.1004331548293915,-0.24641098487585233,C1,Female,2nd Yr,Urban
594,0.6214045922998634,-0.46643378691572746,C2,Female,3rd Yr,Urban
595,-1.4628621275575073,-0.5187595386377529,C1,Male,1st Yr,Rural
596,-1.547188091223646,-0.73977754072225,C1,Male,2nd Yr,Rural
598,0.4391203042179733,-0.34152551677519427,C2,Female,2nd Yr,Suburb/Semi-Urban
599,-0.1517509128317178,-0.37994485721359617,C1,Female,2nd Yr,Rural
600,-1.5350641377822594,0.004710908121076107,C1,Female,4th Yr,Urban
601,-2.3406393111462815,-0.019170758933494514,C1,Male,4th Yr,Urban
602,-0.18067317965703056,-0.448094051961056,C1,Female,4th Yr,Urban
603,-0.7109009835272455,0.8961301506834123,C1,Female,2nd Yr,Rural
604,0.06643268381375711,-0.711883884408118,C2,Male,2nd Yr,Suburb/Semi-Urban
605,0.1806697244504602,0.20042090150538955,C2,Female,2nd Yr,Urban
606,-3.5746680677590703,-1.1141410828680516,C1,Male,2nd Yr,Suburb/Semi-Urban
607,-0.8706943588997885,-0.669377477493861,C1,Male,2nd Yr,Rural
608,0.45640272844284335,-0.46048725401236296,C2,Male,2nd Yr,Rural
609,-0.8150443938918914,0.32761505211943687,C1,Male,2nd Yr,Suburb/Semi-Urban
611,-1.1270142790376618,-0.5341354391841158,C1,Male,2nd Yr,Rural
612,-2.461506473820155,-0.47886120375217966,C1,Male,2nd Yr,Urban
613,-1.4105633869192598,-0.22369701217743748,C1,Male,2nd Yr,Rural
614,1.6803528213598726,-0.34699624880213764,C2,Female,2nd Yr,Rural
615,0.15279092421331086,-0.5455457190096377,C2,Male,2nd Yr,Rural
616,-0.8170744064733361,0.16724638635642436,C1,Male,2nd Yr,Rural
617,0.927874527409831,0.024201845620525075,C2,Female,2nd Yr,Rural
618,0.952511942775873,0.23051461079683466,C2,Female,2nd Yr,Rural
619,-0.05459552148931843,-0.567642999815128,C1,Male,2nd Yr,Rural
621,-2.4416708146981967,-0.2596074276088566,C1,Male,2nd Yr,Rural
622,2.5062363193142394,-0.36578603913760466,C2,Female,2nd Yr,Suburb/Semi-Urban
625,0.6487864840209412,-0.9295892850100826,C2,Male,2nd Yr,Rural
626,-1.4326402218479017,-0.18474536385808105,C1,Male,2nd Yr,Suburb/Semi-Urban
627,-2.492485801763634,-0.8021619653946737,C1,Male,2nd Yr,Rural
628,0.6334612286480727,-0.49675315420858235,C2,Female,2nd Yr,Rural
630,-4.210413738132516,-0.42504338026212385,C1,Male,2nd Yr,Suburb/Semi-Urban
631,-0.424145871568122,-0.49218397277645204,C1,Female,2nd Yr,Suburb/Semi-Urban
632,-4.760772123682725,-0.6033254597670952,C1,Male,2nd Yr,Urban
634,-0.7562887495821142,0.2701665038128132,C1,Female,2nd Yr,Rural
635,0.40035717622950384,-0.3561111101551924,C2,Female,2nd Yr,Suburb/Semi-Urban
636,-0.675685295944262,0.12269960250905504,C1,Female,2nd Yr,Urban
638,-1.0400371430467668,0.7704423840291837,C1,Female,4th Yr,Urban
639,0.017491271488030036,0.9486841950626749,C1,Female,4th Yr,Urban
644,2.313520045483988,0.3221446182307467,C2,Female,4th Yr,Rural
645,0.9521865875416593,-0.4931986466801752,C2,Female,4th Yr,Rural
647,0.9490223217617397,-0.5924142839949473,C2,Female,4th Yr,Urban
648,2.7655607238848505,-0.6026217069080049,C2,Female,4th Yr,Suburb/Semi-Urban
649,1.0347998817211619,0.010617352061072172,C2,Female,4th Yr,Urban
651,2.757285765971283,0.7274928731727478,C2,Female,4th Yr,Urban
652,2.6813258609006483,-0.020433214037494762,C2,Female,4th Yr,Suburb/Semi-Urban
653,2.4141778073935445,0.30027397679802803,C2,Female,4th Yr,Rural
656,2.052926758915203,-0.201161852468564,C2,Female,4th Yr,Urban
657,1.525129968608128,-0.09754410902837152,C2,Male,1st Yr,Rural
664,1.4638741034564795,0.17665468516193045,C2,Female,1st Yr,Suburb/Semi-Urban
665,-2.668300325079959,-0.09583461859644182,C1,Male,1st Yr,Urban
668,-2.7654840796280222,-0.24057733977783202,C1,Male,1st Yr,Rural
670,-1.4844374218885172,-0.4852710518156744,C1,Male,1st Yr,Rural
671,-2.109235028460341,0.7379284885687825,C1,Male,1st Yr,Rural
672,-1.1282902558857597,0.9733794845086943,C1,Male,1st Yr,Suburb/Semi-Urban
673,-2.9035630055690613,-0.0944088635569259,C1,Male,1st Yr,Rural
676,-1.9676223580848904,0.7884086621626638,C1,Female,1st Yr,Urban
678,-0.14715471431565275,1.6135772962028727,C1,Female,1st Yr,Rural
679,0.4634425334613842,1.1849143544269227,C2,Female,1st Yr,Urban
680,-2.7925743410842223,2.0920517151691556,C1,Female,1st Yr,Rural
681,0.8382751176422973,0.22975603852957438,C2,Female,1st Yr,Urban
682,0.6658132153462584,-0.06173807282668098,C2,Female,1st Yr,Urban
684,-1.7457303402867743,-0.4049416554350615,C1,Male,2nd Yr,Suburb/Semi-Urban
685,0.18140037485521163,-0.28835509313851493,C2,Female,2nd Yr,Urban
686,2.3100448938346947,0.5732978521331608,C2,Female,2nd Yr,Rural
687,1.800616521083874,0.701498001906022,C2,Female,2nd Yr,Suburb/Semi-Urban
688,1.0636037570722539,-0.5007372314691519,C2,Male,2nd Yr,Rural
690,-0.8590684729492435,-1.052828812776231,C1,Male,2nd Yr,Urban
691,-1.117947213120847,-0.483172566277864,C1,Female,2nd Yr,Rural
692,2.8136001448947257,0.4715809845219493,C2,Female,2nd Yr,Urban
693,1.3272987054624354,0.16329412164309265,C2,Female,3rd Yr,Suburb/Semi-Urban
694,0.5521053282632754,0.19373655802095827,C2,Male,2nd Yr,Suburb/Semi-Urban
696,-0.46555867928577654,-0.6973129603873652,C1,Male,2nd Yr,Suburb/Semi-Urban
697,2.6906837217803985,0.7639781804393828,C2,Female,2nd Yr,Suburb/Semi-Urban
698,-2.340968287044828,-0.3424439666269583,C1,Male,2nd Yr,Suburb/Semi-Urban
699,-1.9665937101495345,-1.2687489174272777,C1,Male,2nd Yr,Suburb/Semi-Urban
700,-0.5266672738624476,0.9272928844822775,C1,Male,2nd Yr,Suburb/Semi-Urban
701,-1.6895276576254998,0.16180923572988737,C1,Male,2nd Yr,Urban
702,-3.223186731322117,0.6008105692117183,C1,Male,2nd Yr,Suburb/Semi-Urban
703,-0.5676528139624573,0.8138569965904886,C1,Female,2nd Yr,Rural
705,-0.7165330037438878,-0.8466978153335776,C1,Male,2nd Yr,Suburb/Semi-Urban
706,-0.27136845280327543,-1.1443288795300521,C1,Male,2nd Yr,Suburb/Semi-Urban
708,0.02838036049965259,-0.24004770152046517,C1,Female,2nd Yr,Urban
709,2.8765640675317634,-0.4487710780369243,C2,Female,2nd Yr,Suburb/Semi-Urban
710,0.5863789109815808,0.094534194390094,C2,Male,2nd Yr,Suburb/Semi-Urban
712,-0.5083566656220802,0.40154687408162615,C1,Male,2nd Yr,Urban
713,0.13497927057461132,-0.39575485267278226,C2,Male,2nd Yr,Suburb/Semi-Urban
716,-1.3743443560150077,0.10066940351448345,C1,Female,1st Yr,Urban
717,0.08015044986825269,-0.0790432349993864,C2,Female,1st Yr,Rural
718,0.45123845552788605,0.37532040999802063,C2,Female,1st Yr,Suburb/Semi-Urban
720,-2.361115966877002,0.5817117724730994,C1,Female,1st Yr,Urban
721,-1.4902501186929706,0.05962959891395081,C1,Female,1st Yr,Rural
722,-2.942673664442763,0.31797298907518434,C1,Female,1st Yr,Urban
736,-0.6797089620760532,-1.1839611844282727,C1,Male,1st Yr,Rural
738,-3.076219662052875,-0.8607638125510017,C1,Male,1st Yr,Suburb/Semi-Urban
741,3.0189338529779524,-0.14244520517888448,C2,Female,1st Yr,Suburb/Semi-Urban
742,0.8537955361123292,0.22725382195352511,C2,Male,4th Yr,Suburb/Semi-Urban
743,2.4640933106462137,-0.6432067917598052,C2,Male,4th Yr,Suburb/Semi-Urban
744,0.649276829902295,-0.708574860757778,C2,Male,4th Yr,Urban
745,4.341963176839103,-0.01630980089606404,C2,Female,4th Yr,Suburb/Semi-Urban
746,4.038924029891833,0.6022499112175193,C2,Female,4th Yr,Suburb/Semi-Urban
747,2.394993771978868,1.6472153632080704,C2,Female,4th Yr,Suburb/Semi-Urban
748,4.6061039391245,0.6567111548267563,C2,Female,4th Yr,Suburb/Semi-Urban
749,-0.9087149908567129,1.2126838922474938,C1,Female,4th Yr,Urban
751,1.8950843184829376,0.11436856192096101,C2,Female,4th Yr,Urban
752,0.5924562836031231,0.12470489952277727,C2,Female,4th Yr,Rural
754,2.112547271916558,1.3231491143921128,C2,Female,4th Yr,Rural
755,0.7669832208748735,0.6920083668831533,C2,Female,4th Yr,Urban
756,2.8831811962466087,0.7861807806926222,C2,Female,4th Yr,Urban
757,1.6197349709504791,0.15956292379162784,C2,Male,4th Yr,Suburb/Semi-Urban
758,1.6856706720364427,-0.6633537026243007,C2,Male,4th Yr,Suburb/Semi-Urban
760,2.344420658472222,0.10027160674500446,C2,Male,4th Yr,Urban
761,-0.03264404045923602,0.5681811434360048,C1,Male,4th Yr,Urban
762,3.686389406780104,0.9245808704836564,C2,Female,4th Yr,Suburb/Semi-Urban
763,1.822101443515403,0.12540406268698923,C2,Male,4th Yr,Rural
764,0.9743029195273676,0.6333439639582905,C2,Female,4th Yr,Suburb/Semi-Urban
765,-0.7388519261429061,-0.07153449231035569,C1,Male,4th Yr,Suburb/Semi-Urban
766,0.3648530759985114,0.09036684656678373,C2,Male,4th Yr,Urban
767,-2.3168976588455994,0.3674339263668973,C1,Male,4th Yr,Urban
768,0.23932613747570092,1.0810056112278523,C2,Male,4th Yr,Suburb/Semi-Urban
769,1.8449101735588327,-0.21651192958628407,C2,Female,4th Yr,Urban
770,0.9959662059460568,0.7613525544618135,C2,Female,4th Yr,Urban
771,5.913746389475987,-0.6872564647323167,C2,Female,4th Yr,Urban
772,1.9576017382740802,0.6631782510073496,C2,Male,4th Yr,Suburb/Semi-Urban
773,1.5616506958829945,-0.8002836489156778,C2,Female,4th Yr,Urban
774,2.0184095431287155,0.24294609723855431,C2,Female,4th Yr,Urban
775,0.831577855120413,0.0251115621860864,C2,Female,4th Yr,Suburb/Semi-Urban
776,-0.41936364362297224,0.8031399110124424,C1,Female,4th Yr,Urban
777,2.1987543200304906,0.4597528609533876,C2,Female,4th Yr,Urban
778,2.344007444173321,0.8353635299401687,C2,Female,4th Yr,Urban
779,2.9352104662919216,1.0411631431956951,C2,Female,4th Yr,Suburb/Semi-Urban
780,-1.6871756732419145,0.15197248205232272,C1,Male,4th Yr,Rural
781,-1.4291653295655795,1.4884822652297156,C1,Male,4th Yr,Rural
784,1.121965664843196,-0.9897541281818226,C2,Female,4th Yr,Suburb/Semi-Urban
785,0.6685967249997155,1.8310422700523379,C2,Female,4th Yr,Suburb/Semi-Urban
786,1.9813424203983145,-0.9609725444962156,C2,Female,4th Yr,Urban
787,2.337904500047575,-0.23115841161057715,C2,Female,4th Yr,Rural
788,2.1350266703781258,-0.20522684590206763,C2,Male,4th Yr,Rural
789,1.4797087435451926,-1.2600515365591836,C2,Male,4th Yr,Rural
790,0.5257195028558498,-0.5652575954675754,C2,Male,1st Yr,Suburb/Semi-Urban
791,1.7834594030105293,-1.1667362398765084,C2,Male,1st Yr,Urban
792,0.6015924511503083,-0.9869537658673474,C2,Male,1st Yr,Rural
794,2.724923526028833,-0.4852461365368601,C2,Female,1st Yr,Rural
795,3.408311820337156,-0.5413477801706903,C2,Female,1st Yr,Rural
798,0.9205985927209155,0.1458041473379167,C2,Female,1st Yr,Suburb/Semi-Urban
799,1.9412096075664753,-0.17283970170530227,C2,Female,1st Yr,Urban
800,-0.9212674028287717,1.105858475906775,C1,Male,1st Yr,Suburb/Semi-Urban
801,3.0220960420417575,-0.4628723677991662,C2,Male,1st Yr,Suburb/Semi-Urban
802,2.3399775198718182,-0.029694876151227678,C2,Female,1st Yr,Suburb/Semi-Urban
803,0.9487391120579691,0.6678785415954637,C2,Female,1st Yr,Urban
804,-0.07483176954032522,1.2657749338928117,C1,Female,1st Yr,Rural
805,1.9146512321202738,0.38297950494001715,C2,Female,1st Yr,Urban
806,0.41688283231493595,0.8900310322253262,C2,Female,1st Yr,Suburb/Semi-Urban
808,0.9505527060332633,-0.09916395366618402,C2,Male,1st Yr,Suburb/Semi-Urban
809,0.45894109320976884,1.148968912256408,C2,Female,1st Yr,Suburb/Semi-Urban
810,1.139371053953281,0.19096679024593083,C2,Female,1st Yr,Urban
811,-2.7736218339593854,1.6699930184697678,C1,Female,1st Yr,Suburb/Semi-Urban
812,3.0992038762636653,-0.39990716386732617,C2,Female,1st Yr,Suburb/Semi-Urban
813,0.07860022370426167,0.9143607093636734,C2,Female,1st Yr,Urban
814,4.604605590449404,-1.0206982962103677,C2,Female,1st Yr,Urban
815,-0.5929163620304871,0.5453939471336651,C1,Male,1st Yr,Urban
816,-0.024274973695500968,0.9737449877898902,C1,Male,1st Yr,Rural
817,0.25246795955687007,0.02215528572617076,C2,Male,1st Yr,Rural
819,1.919564730429977,-0.5466988397608521,C2,Male,1st Yr,Urban
820,-1.2818640411459241,0.3080141628417261,C1,Male,1st Yr,Rural
821,3.503470473456866,-1.1868219808184974,C2,Male,1st Yr,Urban
823,-0.2559435841008575,-0.13353093841377378,C1,Male,1st Yr,Suburb/Semi-Urban
824,3.9533692710046227,-1.4774845618695274,C2,Female,1st Yr,Urban
825,1.3571495156743585,-0.9012230701183125,C2,Female,1st Yr,Rural
826,1.688864670449542,-0.28159400740418916,C2,Female,1st Yr,Rural
827,2.4284566076794816,-0.016044052013898247,C2,Female,1st Yr,Suburb/Semi-Urban
828,1.473924105426954,1.7480882176628278,C2,Female,1st Yr,Suburb/Semi-Urban
829,0.07237924774661574,-0.09272643402454045,C2,Female,1st Yr,Urban
831,1.3009207322762388,0.08827157715057049,C2,Male,1st Yr,Rural
832,2.646386975744752,-1.7158615865183784,C2,Male,1st Yr,Rural
833,0.5534989573234411,0.5120404182719942,C2,Male,1st Yr,Rural
835,0.5671327539384173,0.2950819387612727,C2,Male,3rd Yr,Rural
837,-1.4967583149328751,0.9851094360825279,C1,Male,3rd Yr,Rural
838,1.0248475035166806,0.8324725845746275,C2,Male,3rd Yr,Urban
841,0.527486788686161,1.2068698417084942,C2,Male,3rd Yr,Rural
842,0.04805235063932839,0.715531735402998,C2,Male,3rd Yr,Urban
843,0.9741318236957404,0.7949980048961078,C2,Female,3rd Yr,Urban
844,0.10848882936961413,1.554776455935417,C2,Female,3rd Yr,Suburb/Semi-Urban
845,3.043066326101376,0.9905312396241299,C2,Female,3rd Yr,Rural
846,0.39701013504208543,1.2308755376527163,C2,Female,3rd Yr,Urban
847,5.673725752168866,-0.25882581683120875,C2,Female,3rd Yr,Rural
848,0.1579145103157753,0.8599271166126017,C2,Female,3rd Yr,Urban
849,0.7682084742636738,-0.27450362700668196,C2,Male,3rd Yr,Rural
850,1.4169283785432416,0.42545056904884815,C2,Female,3rd Yr,Urban
851,4.264124863668975,-0.49421631831895363,C2,Female,3rd Yr,Rural
852,-0.25611269131864617,0.8797816080586076,C1,Female,3rd Yr,Rural
853,-3.077621140362487,-0.7474207868435325,C1,Male,3rd Yr,Urban
856,-0.4915712499916691,0.89823712241154,C1,Female,3rd Yr,Rural
857,-0.589814934166871,1.514187754239362,C1,Female,3rd Yr,Urban
859,1.4488717076062878,-0.2621851888526766,C2,Female,3rd Yr,Urban
860,0.8709207213757659,0.5870821133092293,C2,Female,3rd Yr,Urban
862,-0.8322290717498421,-0.16891243026107058,C1,Male,3rd Yr,Urban
863,0.9109136651433416,-0.1277355140560248,C2,Male,3rd Yr,Rural
865,-1.3023688162181695,0.541735721936003,C1,Male,3rd Yr,Urban
867,0.9032566056233683,0.2705012852932529,C2,Male,3rd Yr,Rural
870,2.719553196880044,-1.1468038578802604,C2,Male,2nd Yr,Suburb/Semi-Urban
871,-0.09027732336729516,-0.976502070073647,C1,Female,2nd Yr,Urban
872,0.806026701276799,0.23228915334238887,C2,Male,2nd Yr,Suburb/Semi-Urban
875,-0.8000465890086067,1.589372828004162,C1,Male,2nd Yr,Rural
876,-0.9150133335251702,0.5950769616705921,C1,Male,2nd Yr,Rural
878,3.091583369399916,-0.16925117916080956,C2,Female,2nd Yr,Suburb/Semi-Urban
880,-1.7156059714108993,0.3090126786971378,C1,Female,2nd Yr,Rural
881,0.5960681632278535,-0.9896767242502736,C2,Female,2nd Yr,Rural
882,1.659070562177765,-0.4764138971949905,C2,Female,2nd Yr,Urban
883,-2.2182562570540907,0.14453432589849768,C1,Female,2nd Yr,Urban
884,-1.9500637667529537,0.39494556755919064,C1,Male,2nd Yr,Rural
885,-0.46930095232015745,-0.718929082910967,C1,Female,2nd Yr,Urban
886,-0.13608105654695782,-0.8149754274206424,C1,Male,2nd Yr,Urban
887,0.04127568287609662,1.7420329740422893,C2,Male,2nd Yr,Urban
888,-1.5226436069265867,-0.03177719561545578,C1,Male,2nd Yr,Urban
889,2.8798994074624873,-0.7462909947791235,C2,Female,2nd Yr,Urban
890,-0.08099855440705278,-0.5611717498811707,C1,Male,2nd Yr,Urban
891,-1.541470288240759,-0.09881764924407277,C1,Female,2nd Yr,Urban
892,1.379843807733278,-1.2843447147710607,C2,Female,2nd Yr,Urban
893,-2.708374869127987,1.0163049246599223,C1,Male,2nd Yr,Urban
894,-2.3496071801921694,1.0489618221406771,C1,Male,2nd Yr,Urban
895,-0.7841702701106366,-0.3420016758932285,C1,Male,2nd Yr,Urban
896,-0.7236961226199882,0.5276139837238958,C1,Male,2nd Yr,Urban
897,0.47409818654378294,-0.6707744606412778,C2,Female,2nd Yr,Suburb/Semi-Urban
898,-1.1386834893418896,0.364966068510527,C1,Female,2nd Yr,Urban
899,-0.6347394718192566,0.1782797253282538,C1,Male,2nd Yr,Urban
900,-0.20083643034613657,-0.6427557018727387,C1,Male,2nd Yr,Urban
901,1.3003540555556348,-0.3238627614858147,C2,Male,2nd Yr,Suburb/Semi-Urban
902,2.194616119106393,0.42355547920909864,C2,Female,2nd Yr,Rural
904,0.5299041955213335,0.9332155906610344,C2,Female,2nd Yr,Suburb/Semi-Urban
905,3.569501491564931,0.6570780807461016,C2,Female,2nd Yr,Rural
906,3.892881604040031,-0.2295337395213386,C2,Female,2nd Yr,Rural
907,2.1182292598800014,-0.9930109606341675,C2,Female,2nd Yr,Urban
908,-1.031476456614043,-0.6085162786720334,C1,Male,2nd Yr,Urban
909,0.557459068754724,-0.04464485974139043,C2,Female,2nd Yr,Rural
910,1.9296044781724762,-0.6558560614511892,C2,Female,2nd Yr,Urban
911,3.2982288260897548,-1.1791334169329386,C2,Female,2nd Yr,Rural
913,2.689449365254627,-1.2599525323785903,C2,Female,2nd Yr,Rural
914,-0.13086708436616862,0.2549401240352227,C1,Female,2nd Yr,Urban
915,3.9505782781586163,-1.337717979891927,C2,Female,2nd Yr,Urban
916,2.520870657158268,-0.2653159624223219,C2,Female,2nd Yr,Rural
919,2.3257777110543456,0.6967190289536382,C2,Male,2nd Yr,Suburb/Semi-Urban
920,0.38111839215909155,1.3223554969357911,C2,Female,2nd Yr,Urban
921,0.8626944570433319,-0.49140486167087616,C2,Female,2nd Yr,Urban
922,3.0310059824224598,1.625784481728114,C2,Female,2nd Yr,Suburb/Semi-Urban
