"id","gender","academic_year","residence","Dep","Anx","Str","BRS"
651,"Female","4th Yr","Urban",2.14496935735577,1.5525832520751,2.07364769339951,-0.332747684271594
652,"Female","4th Yr","Suburb/Semi-Urban",1.00909058418843,1.74680268898694,2.06236778738463,-1.02646262173375
653,"Female","4th Yr","Rural",1.23611962197702,1.37354846577396,2.00411274347697,-0.626410600429022
656,"Female","4th Yr","Urban",0.703300192248583,1.19103654770665,1.50819969960166,-0.923077111138421
657,"Male","1st Yr","Rural",0.746977018982992,0.823970586744808,0.910760337690198,-0.602191194919389
664,"Female","1st Yr","Suburb/Semi-Urban",0.243562333822497,1.0999937960878,1.20835714858825,-0.430499172990411
665,"Male","1st Yr","Urban",-1.95024565542314,-2.05411701422598,-1.94686624604057,0.929051679949343
668,"Male","1st Yr","Rural",-2.38543048013994,-2.1257682718751,-1.81190412538116,0.805700998333537
670,"Male","1st Yr","Rural",-1.64710005659717,-1.27475300401003,-1.05471012984917,0.137982690803661
671,"Male","1st Yr","Rural",-1.78441319810682,-1.21184821127419,-1.09991400138472,1.34038694633406
672,"Male","1st Yr","Suburb/Semi-Urban",-0.694233668362825,-0.616375144588147,-0.545917073871514,1.22418054892598
673,"Male","1st Yr","Rural",-2.60660143896941,-1.98373943776081,-1.89147856491955,0.948713495193578
676,"Female","1st Yr","Urban",-1.86599378436173,-0.943199589465542,-0.975130797343437,1.30320146263924
678,"Female","1st Yr","Rural",-0.854675662891067,0.818841642545141,0.641451518279638,1.2508672222174
679,"Female","1st Yr","Urban",-0.737669307580644,1.1927950545583,0.959791727586804,0.661400817741072
680,"Female","1st Yr","Rural",-2.14319167331182,-1.0754785678663,-1.01857387034884,2.64088525930611
681,"Female","1st Yr","Urban",-0.600101506705006,1.18720207620256,0.709375793420083,-0.225763740688299
682,"Female","1st Yr","Urban",-0.902349703530126,1.01811411785351,0.548119098573193,-0.412293790093678
684,"Male","2nd Yr","Suburb/Semi-Urban",-0.227761024761973,-2.2920896646367,-1.72837648435497,0.509317761787632
685,"Female","2nd Yr","Urban",0.745747403360922,-0.764686997883111,-0.278091208319838,-0.140150996945352
686,"Female","2nd Yr","Rural",1.33413017104491,1.37907817371304,1.95756868117614,-0.357106848938687
687,"Female","2nd Yr","Suburb/Semi-Urban",1.5409376351156,0.891285066370489,1.39286678525941,-0.00243308370648444
688,"Male","2nd Yr","Rural",0.438357562788162,0.121461829110368,0.623545208817456,-0.741348624179381
690,"Male","2nd Yr","Urban",-0.938992752552869,-1.30205684466754,-0.95615127337512,-0.484613011527071
691,"Female","2nd Yr","Rural",-1.17942799887093,-1.3238099441048,-0.711482265372802,0.0405144784381037
692,"Female","2nd Yr","Urban",2.05648342303506,1.57438947490519,2.00879447866172,-0.567439541178671
693,"Female","3rd Yr","Suburb/Semi-Urban",0.808746821815552,0.567623906980851,0.961814756570452,-0.301409971947941
694,"Male","2nd Yr","Suburb/Semi-Urban",0.701622870265941,-0.262693602151471,0.410242194112032,0.0594927800369821
696,"Male","2nd Yr","Suburb/Semi-Urban",0.0439237685193388,-1.28001082226515,-0.765229547684439,-0.256236738119404
697,"Female","2nd Yr","Suburb/Semi-Urban",1.95307507209671,1.73891940703204,1.96401310324203,-0.303068831820192
698,"Male","2nd Yr","Suburb/Semi-Urban",-0.860790130682117,-2.52281957368522,-2.03371441550459,0.740538305549297
699,"Male","2nd Yr","Suburb/Semi-Urban",-1.32809944380877,-2.31221942962482,-1.94210559746041,-0.203401744114778
700,"Male","2nd Yr","Suburb/Semi-Urban",0.152564031600393,-0.485332460214614,-0.302959139299968,1.0314685835639
701,"Male","2nd Yr","Urban",-0.425738834473272,-1.8366373780396,-1.38686209689746,0.892309615439674
702,"Male","2nd Yr","Suburb/Semi-Urban",-1.60999558256438,-2.65687699400341,-2.09467642975283,1.76407285919815
703,"Female","2nd Yr","Rural",-0.427001740979068,-0.421607797370752,-0.0386505755863883,0.887637624054102
705,"Male","2nd Yr","Suburb/Semi-Urban",0.0838657910415749,-1.59449109728298,-1.10667744932181,-0.25302889078211
706,"Male","2nd Yr","Suburb/Semi-Urban",0.136918307218703,-1.19100535201919,-0.961158288957479,-0.677725347129246
708,"Female","2nd Yr","Urban",-0.415074519158895,-0.220269099300079,-0.0462713908648188,-0.19138920664926
709,"Female","2nd Yr","Suburb/Semi-Urban",1.99444008320274,1.34055915847136,1.58988298863301,-1.31337070258921
710,"Male","2nd Yr","Suburb/Semi-Urban",0.65552503779652,-0.208024283616526,0.374017894589037,-0.0392078949004049
712,"Male","2nd Yr","Urban",0.138555478687479,-0.940845477877466,-0.279713758988162,0.621804022145453
713,"Male","2nd Yr","Suburb/Semi-Urban",0.485337589134331,-0.955835616255281,-0.0483066770791851,-0.232354530816787
716,"Female","1st Yr","Urban",-1.24935905185774,-1.13878902017803,-0.800803109127183,0.592864166899269
717,"Female","1st Yr","Rural",-0.593904869391522,0.0201579326612047,0.117808957013479,-0.115423750391903
718,"Female","1st Yr","Suburb/Semi-Urban",-0.500568686922256,0.495673381544542,0.687854849607028,0.0801104342135507
720,"Female","1st Yr","Urban",-1.8191567688329,-1.58051156148876,-1.3308896235156,1.33041672534807
721,"Female","1st Yr","Rural",-1.63521182702707,-1.04151832552815,-0.817474875751469,0.561127108952052
722,"Female","1st Yr","Urban",-2.35148135453841,-1.93477112208136,-1.86873533456637,1.31700287853809
736,"Male","1st Yr","Rural",-0.845987046647558,-1.20023217304454,-0.910703221229138,-0.654369641232396
738,"Male","1st Yr","Suburb/Semi-Urban",-2.13329377480224,-2.69750505644194,-2.62233938323106,0.500026549818115
741,"Female","1st Yr","Suburb/Semi-Urban",1.59704941308,1.97841471731241,1.85947273204544,-1.19834206154699
742,"Male","4th Yr","Suburb/Semi-Urban",0.810320378687093,-0.00904642171080685,0.67490366748542,-0.0360294463704296
743,"Male","4th Yr","Suburb/Semi-Urban",1.73385395892761,0.863622522667922,1.32047041875534,-1.30975157897606
744,"Male","4th Yr","Urban",-0.158765674852014,-0.168451047684668,0.449706164033804,-0.792800967987948
745,"Female","4th Yr","Suburb/Semi-Urban",2.95235281033245,2.40639630676873,2.90332342807826,-1.51103583017208
746,"Female","4th Yr","Suburb/Semi-Urban",2.16935537000948,2.79996042544753,3.17484454030098,-1.00427928611936
747,"Female","4th Yr","Suburb/Semi-Urban",1.56852216839138,2.01585815880307,2.25206451353983,0.4580909307275
748,"Female","4th Yr","Suburb/Semi-Urban",2.78360206145653,3.16829313758172,3.41270425742113,-1.13742751251444
749,"Female","4th Yr","Urban",-0.791185348843286,-0.316817862286267,-0.119812693970634,1.29762510518942
751,"Female","4th Yr","Urban",0.869445793881474,1.1357596993771,1.39671236555308,-0.58789753673097
752,"Female","4th Yr","Rural",-0.527003257272851,0.50527353845757,0.748102844835966,-0.17916662175181
754,"Female","4th Yr","Rural",1.53728412882534,1.53169257880797,1.92248966279042,0.333473021739478
755,"Female","4th Yr","Urban",0.203935238398302,0.645788830000343,0.813094178339909,0.274782974249825
756,"Female","4th Yr","Urban",1.56385209293061,2.02795953557467,2.40995551966304,-0.42288090923618
757,"Male","4th Yr","Suburb/Semi-Urban",0.750175452715077,0.993394045217506,1.15319079470699,-0.445999432713826
758,"Male","4th Yr","Suburb/Semi-Urban",1.32107713979658,0.333705193163078,0.690634698184595,-1.03056131557602
760,"Male","4th Yr","Urban",1.37722496522651,1.27798501750187,1.66189998268352,-0.732391047563115
761,"Male","4th Yr","Urban",-0.336595842025314,-0.0849149204180785,0.358157550533843,0.470465919718745
762,"Female","4th Yr","Suburb/Semi-Urban",2.08823367745903,2.80984676667839,2.84879678471839,-0.61176881303916
763,"Male","4th Yr","Rural",1.54339290815001,0.65106008306777,1.15207941665432,-0.454675674007632
764,"Female","4th Yr","Suburb/Semi-Urban",0.776313210646651,0.509033616787718,0.791385246152057,0.213506067438214
765,"Male","4th Yr","Suburb/Semi-Urban",-0.228807070278678,-1.09006336799896,-0.67699210970407,0.310679113883338
766,"Male","4th Yr","Urban",0.631169350315344,-0.3133517192596,0.0702741229432109,0.0521803453095921
767,"Male","4th Yr","Urban",-1.73119433739424,-1.66693791118795,-1.42999861622634,1.15734064681312
768,"Male","4th Yr","Suburb/Semi-Urban",0.0678748384123091,0.119202769016897,0.784246452914192,0.79814896408046
769,"Female","4th Yr","Urban",1.09049380560045,0.848836668989078,1.0924564616219,-0.790473706900104
770,"Female","4th Yr","Urban",-0.223853023676871,1.20393105464269,1.14138902872117,0.165923685638893
771,"Female","4th Yr","Urban",3.57227525876926,3.49977346994824,3.70279393537846,-2.6550245588924
772,"Male","4th Yr","Suburb/Semi-Urban",1.25176437997638,1.2359012966345,1.57482799196317,-0.142575338236988
773,"Female","4th Yr","Urban",0.896196160070045,0.274180836935623,0.760290939033922,-1.13520104782505
774,"Female","4th Yr","Urban",1.20120949332734,1.22350584351164,1.37202955224209,-0.501578224819883
775,"Female","4th Yr","Suburb/Semi-Urban",-0.0470264542320143,0.557204627535847,0.646820528394521,-0.301098139447714
776,"Female","4th Yr","Urban",-0.455338671156461,-0.314386158405805,0.155685879694361,0.809705184982796
777,"Female","4th Yr","Urban",1.33095357361812,1.28554613524962,1.73719166395013,-0.395935213520024
778,"Female","4th Yr","Urban",1.07687181155643,1.82461758227334,2.04565735571405,-0.20856671761415
779,"Female","4th Yr","Suburb/Semi-Urban",1.50783080086899,2.35739027165856,2.46407080571526,-0.260386302579284
780,"Male","4th Yr","Rural",-1.22878208793342,-1.44975115555153,-1.06789260449051,0.776319849479636
781,"Male","4th Yr","Rural",-0.364785170111927,-0.897822485267972,-0.674413037004219,1.80091078170882
784,"Female","4th Yr","Suburb/Semi-Urban",-0.0969043396288618,0.14954408621711,0.738638876498499,-1.21386112105901
785,"Female","4th Yr","Suburb/Semi-Urban",0.482810901843179,0.968205122996836,1.08336932328998,1.23130417455555
786,"Female","4th Yr","Urban",0.33137278191319,0.978822790759356,1.22472598314579,-1.52508447886929
787,"Female","4th Yr","Rural",0.441090208621955,1.70569385283941,1.75280746951472,-1.11190548686678
788,"Male","4th Yr","Rural",1.05998415629232,1.13418468579763,1.40572478559638,-0.916211599894407
789,"Male","4th Yr","Rural",-0.0457633366448994,0.404884708583607,0.88778002439757,-1.57696924814308
790,"Male","1st Yr","Suburb/Semi-Urban",0.0378807347513875,0.0492294441460633,-0.0438540219246624,-0.607727035959234
791,"Male","1st Yr","Urban",0.720813805281163,0.707656187506039,0.5867083292324,-1.54596464713806
792,"Male","1st Yr","Rural",0.439656351525116,-0.287705480235639,-0.296823643382876,-0.911880490085337
794,"Female","1st Yr","Rural",1.65749224485791,1.38209393458057,1.52063639111619,-1.31897911661772
795,"Female","1st Yr","Rural",1.34263430681818,2.26049513892691,2.19518079884375,-1.71362328651283
798,"Female","1st Yr","Suburb/Semi-Urban",0.312006215405498,0.543504356154868,0.624827702852483,-0.20076498247663
799,"Female","1st Yr","Urban",1.12730256408961,1.09887715959887,1.03907315160088,-0.798299183258476
800,"Male","1st Yr","Suburb/Semi-Urban",-0.24505447456139,-0.453747952058478,-0.582688554412631,1.29057584143368
801,"Male","1st Yr","Suburb/Semi-Urban",1.6229261346223,1.78983979102833,1.74107867992981,-1.44198734761911
802,"Female","1st Yr","Suburb/Semi-Urban",1.03658332778607,1.65057084046299,1.47029072216506,-0.881022180471311
803,"Female","1st Yr","Urban",0.40372021593886,0.878816704700793,0.737020763444054,0.197956901891465
804,"Female","1st Yr","Rural",-0.177120188269754,0.308218167655771,0.37667590590803,1.04333102523903
805,"Female","1st Yr","Urban",0.994427714566324,1.20198862782175,1.5002220061521,-0.373236738706807
806,"Female","1st Yr","Suburb/Semi-Urban",0.322371152835787,0.189344647746784,0.662604683332236,0.603350279491174
808,"Male","1st Yr","Suburb/Semi-Urban",0.333566134113947,0.550049700938242,0.438002020199847,-0.401581741613171
809,"Female","1st Yr","Suburb/Semi-Urban",0.689629879954934,0.37894152773084,0.46803424989965,0.828571493420177
810,"Female","1st Yr","Urban",-0.0191884542920459,1.04269189307585,0.885219125260312,-0.310867729626677
811,"Female","1st Yr","Suburb/Semi-Urban",-2.05271153291895,-1.22136789550505,-1.29580755084558,2.31863602780549
812,"Female","1st Yr","Suburb/Semi-Urban",1.48537570682141,1.94695210340386,1.91153541575603,-1.44644933568311
813,"Female","1st Yr","Urban",-0.462099114219239,0.497421844638437,0.420425402665545,0.66481138760938
814,"Female","1st Yr","Urban",2.8429053887601,2.53236355592608,2.48111429861477,-2.42128725293753
815,"Male","1st Yr","Urban",0.0310079831801826,-0.73300216446259,-0.422566252546355,0.752785946593876
816,"Male","1st Yr","Rural",0.414141377302579,-0.152673215763066,0.146803534254065,0.876861660006765
817,"Male","1st Yr","Rural",-0.397016948544476,0.165221968799244,0.224305779595426,-0.0894218405733973
819,"Male","1st Yr","Urban",0.866604017937721,1.03254878037704,0.956234666712061,-1.11077113014079
820,"Male","1st Yr","Rural",-0.936305307841871,-1.0697964065518,-0.7794643210923,0.75176593956038
821,"Male","1st Yr","Urban",1.98852586708248,1.68879990092786,1.7955389269776,-2.16520624663748
823,"Male","1st Yr","Suburb/Semi-Urban",0.0781215307676254,-0.622528271551695,-0.533147298055284,0.083240634052862
824,"Female","1st Yr","Urban",2.33300637676438,1.73746869031764,2.04891098932634,-2.54348150668367
825,"Female","1st Yr","Rural",0.65752207334004,0.337021776842818,0.425398736249304,-1.15627986687349
826,"Female","1st Yr","Rural",0.844372885752544,0.806393481906622,0.99200615920889,-0.803511916097684
827,"Female","1st Yr","Suburb/Semi-Urban",1.68547190544566,1.36574151966891,1.36359897051132,-0.822418362572802
828,"Female","1st Yr","Suburb/Semi-Urban",1.50576267236748,1.41189967024255,1.22363852584284,0.937924651356445
829,"Female","1st Yr","Urban",-0.245193991476981,-0.337751198196933,0.13620072401187,-0.0724706561113498
831,"Male","1st Yr","Rural",0.599934145492168,0.802910011063285,0.796449321000397,-0.378826969081232
832,"Male","1st Yr","Rural",1.27390706617338,0.976307157407697,1.0026798634855,-2.28174578065301
833,"Male","1st Yr","Rural",-0.0491760109818238,0.575023945094026,0.53374471921074,0.196901981862109
835,"Male","3rd Yr","Rural",0.20732527645621,0.169338437243769,0.538813073286015,0.0620227202783962
837,"Male","3rd Yr","Rural",-1.33739696215674,-0.765161246803154,-0.53353244230176,1.3151963652004
838,"Male","3rd Yr","Urban",1.04538097298067,0.448906208012755,0.889867944516396,0.381120949519672
841,"Male","3rd Yr","Rural",0.206793555680214,0.604806625442089,0.852078691122127,0.779587152196383
842,"Male","3rd Yr","Urban",-0.166212738605827,0.196263403578336,0.220319167518511,0.566005236184007
843,"Female","3rd Yr","Urban",-0.277844532809437,1.0777014760866,1.30037709080714,0.197201312038076
844,"Female","3rd Yr","Suburb/Semi-Urban",0.103581223580596,0.378499423241935,0.672052210341483,1.22244227661383
845,"Female","3rd Yr","Rural",1.48654823065658,2.38366533813124,2.61833081381238,-0.349466577942522
846,"Female","3rd Yr","Urban",-0.149720887503737,0.751606952417242,0.791508326302757,0.807412670835734
847,"Female","3rd Yr","Rural",3.02307802513895,3.75374618013208,3.85736996900912,-2.2915231313413
848,"Female","3rd Yr","Urban",-0.010069938455228,0.402591209813783,0.221425224201552,0.646313201835811
849,"Male","3rd Yr","Rural",0.168958465653614,0.233545963961447,0.385612887392928,-0.473598952638788
850,"Female","3rd Yr","Urban",0.601724793566674,0.937601206320603,1.18667989540517,-0.169138203538382
851,"Female","3rd Yr","Rural",2.67999092508285,2.38495475655807,2.58608862022286,-1.88244309104548
852,"Female","3rd Yr","Rural",-0.550855935674299,-0.143927863953578,0.453597009320079,0.783658073701005
853,"Male","3rd Yr","Urban",-2.46922120411506,-2.49648339764356,-2.42684001601828,0.543100384867854
856,"Female","3rd Yr","Rural",-0.848217163365803,-0.160234102042786,0.294881412798319,0.862974391598404
857,"Female","3rd Yr","Urban",0.465046341814352,-0.339440866803447,-0.315287928197928,1.55109064997602
859,"Female","3rd Yr","Urban",0.564196506689797,0.817393363095454,0.783707642569814,-0.719880148112922
860,"Female","3rd Yr","Urban",0.726698828832767,0.458102769754425,0.645192462751172,0.216976977294978
862,"Male","3rd Yr","Urban",-0.658934046605875,-1.06813149368816,-0.58841991172267,0.221347578297122
863,"Male","3rd Yr","Rural",0.0747443215484322,0.399290135828819,0.710318536899674,-0.436005726099065
865,"Male","3rd Yr","Urban",-0.339952060563115,-1.2726722458568,-0.932536158249564,1.02040646879827
867,"Male","3rd Yr","Rural",0.339337235423608,0.551380479917043,0.67146311511773,-0.0930855502977366
870,"Male","2nd Yr","Suburb/Semi-Urban",1.59923089942419,0.948744633001813,1.39410843311987,-1.82993171642729
871,"Female","2nd Yr","Urban",-0.405549303003305,-0.89586011029163,-0.278930331631792,-0.698589022225038
872,"Male","2nd Yr","Suburb/Semi-Urban",0.528482208964544,0.30684954567383,0.525047033645563,-0.0526008503772422
875,"Male","2nd Yr","Rural",0.303085373307325,-0.682629693592633,-0.173371646976864,1.6867149705973
876,"Male","2nd Yr","Rural",-0.456275607692906,-0.941293147774842,-0.365430748854608,0.873821227338957
878,"Female","2nd Yr","Suburb/Semi-Urban",2.13002338052169,1.41060478624432,2.06459026339313,-1.1733709983056
880,"Female","2nd Yr","Rural",-1.2508259220147,-1.34303491484683,-1.06717602925793,0.905897154639945
881,"Female","2nd Yr","Rural",0.261796738321349,-0.420379441715274,-0.0245159203101302,-0.931209359227272
882,"Female","2nd Yr","Urban",0.783345000622163,0.700076129571868,0.918196112346207,-0.947666025898851
883,"Female","2nd Yr","Urban",-1.0839085979565,-2.06896326360596,-1.61254676969742,1.02969982030949
884,"Male","2nd Yr","Rural",-1.17899592303267,-1.59917067671403,-1.25162685327257,1.08776617168865
885,"Female","2nd Yr","Urban",-0.127041699212361,-1.18642712911631,-0.733878808171701,-0.294489663732584
886,"Male","2nd Yr","Urban",0.543976627360833,-1.30310415096426,-0.653673376348944,-0.427295080290326
887,"Male","2nd Yr","Urban",0.353381196325203,-0.0116154974546461,0.874150693220061,1.43558025679263
888,"Male","2nd Yr","Urban",-0.902783747415353,-1.68234529724318,-0.974215197330573,0.607445815682125
889,"Female","2nd Yr","Urban",1.89358911563421,1.00877398977743,1.74323964115555,-1.55231515869743
890,"Male","2nd Yr","Urban",0.255442875538778,-0.892141761917978,-0.471326714453091,-0.297527699987341
891,"Female","2nd Yr","Urban",-1.21101298409122,-1.49290364620085,-0.98620801629409,0.521478608003665
892,"Female","2nd Yr","Urban",0.355123485932444,0.123350613838019,0.599893037896679,-1.49746927813605
893,"Male","2nd Yr","Urban",-1.57267458584569,-2.04080546730301,-1.3726375449221,1.85767830348705
894,"Male","2nd Yr","Urban",-0.854856162833049,-2.03977514498693,-1.28456626046907,1.81747212039008
895,"Male","2nd Yr","Urban",-0.2234315786272,-1.41609254477879,-0.69115163610469,0.126881428756187
896,"Male","2nd Yr","Urban",0.0590002246839364,-1.06349407749044,-0.389994755232022,0.805229312751554
897,"Female","2nd Yr","Suburb/Semi-Urban",-0.202108884790304,-0.13775734679353,0.155728215078257,-0.693759976093472
898,"Female","2nd Yr","Urban",-0.715811468377968,-1.2042177447584,-0.51541503483939,0.764229757477537
899,"Male","2nd Yr","Urban",0.127181040428297,-1.07068678857105,-0.584373048342508,0.503866170348981
900,"Male","2nd Yr","Urban",0.177213059311156,-1.15689813014587,-0.446315691584539,-0.313885637193264
901,"Male","2nd Yr","Suburb/Semi-Urban",0.876819553301358,0.24648525468855,0.729581689138975,-0.653889621870566
902,"Female","2nd Yr","Rural",0.751673956055889,1.62951542881844,1.8665815180253,-0.500950083771901
904,"Female","2nd Yr","Suburb/Semi-Urban",0.24793270384717,0.439877720212065,0.737579727297139,0.57407265774146
905,"Female","2nd Yr","Rural",1.93158300464562,2.39950292866275,2.92432520299224,-0.780912363354582
906,"Female","2nd Yr","Rural",2.26822782067733,2.28274397224837,2.5714010228621,-1.56567455840143
907,"Female","2nd Yr","Urban",1.08248732385983,0.736754254145844,1.03872711839631,-1.51099674790254
908,"Male","2nd Yr","Urban",-1.03900304383959,-1.3065975071696,-0.797448767572588,-0.0771182531278564
909,"Female","2nd Yr","Rural",0.238365056262221,-0.128261598264908,0.480776466874291,-0.188357941330569
910,"Female","2nd Yr","Urban",0.856826565515541,0.785802786323956,1.12795838786671,-1.19646657985532
911,"Female","2nd Yr","Rural",1.81202767963625,1.3067519727662,1.93742618800824,-2.08527541303395
913,"Female","2nd Yr","Rural",1.24745449906485,0.98091207182442,1.51129966594408,-1.94928799285675
914,"Female","2nd Yr","Urban",-0.0311345008391992,-0.463517492164097,-0.00643462795586958,0.314605351394933
915,"Female","2nd Yr","Urban",2.4155579900394,1.74088108398522,2.09299395803688,-2.42341232704824
916,"Female","2nd Yr","Rural",0.988441425155593,1.41085033463923,1.88295696603562,-1.14370819726625
919,"Male","2nd Yr","Suburb/Semi-Urban",2.0183389458811,1.13774181579936,1.7361818602344,-0.17819324579007
920,"Female","2nd Yr","Urban",0.43061288071033,0.411635430177318,0.668323865687198,0.964107856393739
921,"Female","2nd Yr","Urban",0.401002444977704,-0.275619055350472,0.668291777370025,-0.644407869806959
922,"Female","2nd Yr","Suburb/Semi-Urban",2.20671651901432,2.1379316407831,2.77406124627169,0.243911347110911
